team1Name,team2Name,week,day,start,end,season,league,location
Port Roymouth Westerners,Bauermouth Vikings,18,1,21.0,23.0,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Johnmouth Mavericks,27,5,10.0,12.0,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Benjaminton Sox,27,5,12.0,14.0,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Jenniferside Bucaneers,21,7,21.5,23.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,New Emily Bulls,24,1,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Erintown Bucaneers,26,7,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,West Nancy Chiefs,27,4,10.5,12.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Jamesport Bucaneers,27,1,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,North Kimberly Grizzlies,27,2,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Paulfort Sabres,26,2,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,South Zacharyville Bears,27,2,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,New Jamesbury Bucaneers,25,1,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,Kaitlynton Eagles,28,2,1.5,3.5,2024,Diamond League,South Kimberly Plaza Field #1
Port Roymouth Westerners,West Matthewshire Chiefs,27,4,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,New Jennyton Celtics,25,2,19.0,21.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Mitchellmouth Grizzlies,23,4,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Victoriahaven Robbers,26,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Lake Ricardo Grizzlies,27,4,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Lake Anthonytown Vikings,20,2,21.0,23.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,West Randy Commandos,27,4,14.5,16.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Westview Warriors,24,4,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Zamoraton Mavericks,27,5,14.0,16.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Catherinechester Eagles,26,4,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,New Ashley Hornets,25,4,2.0,4.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Stacyfort Rappers,27,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,South Emilyville Sox,16,1,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Lisamouth Eagles,27,4,3.0,5.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Mooreland Hornets,21,1,1.0,3.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Port Josemouth Grizzlies,27,2,17.5,19.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Carrbury Mavericks,28,1,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Port James Rappers,24,2,19.5,21.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Brownborough Vikings,28,1,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,East Kevin Raptors,26,2,18.5,20.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,New Ambermouth Pirates,28,1,14.5,16.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Richardbury Rappers,28,4,2.0,4.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,North Shannon Sabres,22,1,0.5,2.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,North Antonio Raptors,28,4,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Bauermouth Vikings,27,7,6.0,8.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Johnmouth Mavericks,26,2,20.5,22.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Benjaminton Sox,28,2,5.0,7.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Jenniferside Bucaneers,28,7,6.5,8.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,New Emily Bulls,27,7,3.5,5.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Erintown Bucaneers,28,1,2.5,4.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,West Nancy Chiefs,28,2,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Jamesport Bucaneers,21,2,21.5,23.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,North Kimberly Grizzlies,28,2,9.5,11.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Paulfort Sabres,28,4,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,South Zacharyville Bears,28,4,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,New Jamesbury Bucaneers,28,6,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,Kaitlynton Eagles,28,2,11.5,13.5,2024,Diamond League,South Kimberly Plaza Field #1
South Marcusberg Chiefs,West Matthewshire Chiefs,28,2,13.5,15.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Mitchellmouth Grizzlies,27,7,17.5,19.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Victoriahaven Robbers,27,3,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Lake Ricardo Grizzlies,28,5,13.5,15.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Lake Anthonytown Vikings,27,4,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Westview Warriors,28,3,7.0,9.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Zamoraton Mavericks,28,3,9.0,11.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Catherinechester Eagles,28,4,18.0,20.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,New Ashley Hornets,28,5,15.5,17.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Stacyfort Rappers,28,3,11.0,13.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,South Emilyville Sox,29,6,8.5,10.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Lisamouth Eagles,28,3,13.0,15.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Mooreland Hornets,28,2,19.0,21.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Port Josemouth Grizzlies,28,3,15.0,17.0,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Carrbury Mavericks,28,7,12.5,14.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Port James Rappers,28,7,14.5,16.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,Brownborough Vikings,28,7,16.5,18.5,2024,Diamond League,South Kimberly Plaza Field #1
New Jennyton Celtics,East Kevin Raptors,29,2,19.0,21.0,2024,Diamond League,South Kimberly Plaza Field #1
